Type,sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,codeSet,code,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn
surgical,1074324400,UPPER GASTROINTESTINAL ENDOSCOPY WITH BAND LIGATION OF GASTRIC VARICES,215,,,43244,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2108892,"Esophagogastroduodenoscopy, flexible, transoral; with band ligation of esophageal/gastric varices",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075234400,CYSTOURETHROSCOPY AND URETEROSCOPY WITH LASER TREATMENT OF URETERAL STRICTURE,188,,,52344,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2109811,"Cystourethroscopy with ureteroscopy; with treatment of ureteral stricture (eg, balloon dilation, laser, electrocautery, and incision)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074602000,PLACEMENT OF SETON,309,,,46020,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2109230,Placement of seton,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072984800,SURGICAL ARTHROSCOPY OF WRIST WITH RELEASE OF TRANSVERSE CARPAL LIGAMENT,659,,,29848,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2105994,"Endoscopy, wrist, surgical, with release of transverse carpal ligament",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072193000,"EXCISION OF SUBCUTANEOUS TUMOR OF SOFT TISSUE OF FLANK, LESS THAN 3 CENTIMETERS",280,,,21930,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2103414,"Excision, tumor, soft tissue of back or flank, subcutaneous; less than 3 cm",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073260100,DIAGNOSTIC THORACOSCOPY OF PLEURAL SPACE,236,,,32601,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2106789,"Thoracoscopy, diagnostic (separate procedure); lungs, pericardial sac, mediastinal or pleural space, without biopsy",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074400500,FREEING OF INTESTINAL ADHESION,341,,,44005,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2109017,Enterolysis (freeing of intestinal adhesion) (separate procedure),Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074214500,PALATOPHARYNGOPLASTY,215,,,42145,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2108733,"Palatopharyngoplasty (eg, uvulopalatopharyngoplasty, uvulopharyngoplasty)",Procedure,MAPS_TO,,Sharon Nirenberg,1.62731E+12
surgical,1074266000,DILATION AND CATHETERIZATION OF SALIVARY DUCT WITH INJECTION,337,,,42660,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2108790,"Dilation and catheterization of salivary duct, with or without injection",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075984000,INDUCTION OF ABORTION BY DILATATION OF CURETTAGE,754,,,59840,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2110329,"Induced abortion, by dilation and curettage",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1071400100,"TRANSFER OF ADJACENT TISSUE FOR REPAIR OF DEFECT OF TRUNK, 10 SQ CM OR LESS, 10.1 SQ CM TO 30.0 SQ CM",422,,,14001,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2102240,"Adjacent tissue transfer or rearrangement, trunk; defect 10.1 sq cm to 30.0 sq cm",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1076463500,DESTRUCTION OF SINGLE SACRAL PARAVERTEBRAL FACET JOINT NERVE USING NEUROLYTIC AGENT AND USING IMAGING GUIDANCE,325,,,64635,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,42742546,"Destruction by neurolytic agent, paravertebral facet joint nerve(s), with imaging guidance (fluoroscopy or CT); lumbar or sacral, single facet joint",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073624500,INSERTION OF CATHETER INTO FIRST ORDER PELVIC BRANCH OF ARTERY,313,,,36245,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2108093,"Selective catheter placement, arterial system; each first order abdominal, pelvic, or lower extremity artery branch, within a vascular family",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1070017000,ANESTHESIA FOR INTRAORAL PROCEDURES;INCLUDE BIOPSY NOT OTHERWISE SPECIFIED,1239,,,170,0.72,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2100680,"Anesthesia for intraoral procedures, including biopsy; not otherwise specified",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1076471800,TRANSPOSITION OF ULNAR NERVE AT ELBOW,371,,,64718,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2110821,Neuroplasty and/or transposition; ulnar nerve at elbow,Procedure,MAPS_TO,,Sharon Nirenberg,1.62731E+12
surgical,1072160000,PARTIAL EXCISION OF RIB,656,,,21600,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2103359,"Excision of rib, partial",Procedure,MAPS_TO,,Sharon Nirenberg,1.62731E+12
surgical,1075416300,REPAIR OF INCOMPLETE CIRCUMCISION,235,,,54163,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2109921,Repair incomplete circumcision,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072511100,PRIMARY EXCISION OF GANGLION OF VOLAR WRIST,214,,,25111,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2104097,"Excision of ganglion, wrist (dorsal or volar); primary",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074920500,OPEN EXCISION OF PRIMARY RETROPERITONEAL TUMOR,309,,,49205,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2109446,"Excision or destruction, open, intra-abdominal tumors, cysts or endometriomas, 1 or more peritoneal, mesenteric, or retroperitoneal primary or secondary tumors; largest tumor greater than 10.0 cm diameter",Procedure,MAPS_TO,,Sharon Nirenberg,1.62731E+12
surgical,1072123500,"AUTOGENOUS GRAFT OF EAR CARTILAGE TO NOSE, INCLUDING HARVESTING OF GRAFT",280,,,21235,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2103178,"Graft; ear cartilage, autogenous, to nose or ear (includes obtaining graft)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,43,"RADIOLOGICAL EXAMINATION,SURGICAL SPECIMEN",320,,,,0.76,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2211701,"Radiological examination, surgical specimen",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072093100,STRUCTURAL ALLOGRAFT OF BONE TO SPINE,313,,,20931,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2102977,"Allograft, structural, for spine surgery only (List separately in addition to code for primary procedure)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074436000,DIAGNOSTIC SMALL INTESTINAL ENDOSCOPY WITH COLLECTION OF SPECIMEN BY WASHING,479,,,44360,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2109088,"Small intestinal endoscopy, enteroscopy beyond second portion of duodenum, not including ileum; diagnostic, including collection of specimen(s) by brushing or washing, when performed (separate procedure)",Procedure,MAPS_TO,,Sharon Nirenberg,1.62731E+12
surgical,1074712500,COMPLETE LEFT LOBECTOMY OF LIVER,213,,,47125,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2109317,"Hepatectomy, resection of liver; total left lobectomy",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072829900,CORRECTION OF HALLUX VALGUS BY DOUBLE OSTEOTOMY WITHOUT SESAMOIDECTOMY,365,,,28299,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2105647,"Correction, hallux valgus (bunionectomy), with sesamoidectomy, when performed; with double osteotomy, any method",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075728200,VAGINAL COLPOPEXY WITH SACROSPINOUS LIGAMENT FIXATION BY EXTRA-PERITONEAL APPROACH,187,,,57282,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2110116,"Colpopexy, vaginal; extra-peritoneal approach (sacrospinous, iliococcygeus)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074324500,UPPER GASTROINTESTINAL ENDOSCOPY WITH DILATION OF GASTRIC OUTLET,337,,,43245,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2108893,"Esophagogastroduodenoscopy, flexible, transoral; with dilation of gastric/duodenal stricture(s) (eg, balloon, bougie)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1071577000,DERMAL-FAT-FASCIA GRAFT,312,,,15770,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2102421,Graft; derma-fat-fascia,Procedure,MAPS_TO,,Sharon Nirenberg,1.62731E+12
surgical,1073690300,"INTR.OF NEEDLE/CATHS,DIALYSIS CIRCUIT,W/DX.ANGIOGRAPHY OF DIALYSIS CONDUIT,INCL.ALL DIRECT PUNCTUR",419,,,36903,0.3,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,42628018,"Introduction of needle(s) and/or catheter(s), dialysis circuit, with diagnostic angiography of the dialysis circuit, including all direct puncture(s) and catheter placement(s), injection(s) of contrast, all necessary imaging from the arterial anastomosis ",Procedure,MAPS_TO,,Sharon Nirenberg,1.62731E+12
surgical,1073162400,RIGID BRONCHOSCOPY WITH BRONCHIAL ALVEOLAR LAVAGE USING FLUOROSCOPIC GUIDANCE,1236,,,31624,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2106586,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with bronchial alveolar lavage",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072255200,"ARTHRODESIS BY ANTERIOR INTERBODY TECHNIQUE OF EACH ADDITIONAL INTERSPACE OF CERVICAL REGION BELOW C2, WITH DISCECTOMY, OSTEOPHYTECTOMY AND DECOMPRESSION OF NERVE ROOT",530,,,22552,0.97,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,40756885,"Arthrodesis, anterior interbody, including disc space preparation, discectomy, osteophytectomy and decompression of spinal cord and/or nerve roots; cervical below C2, each additional interspace (List separately in addition to code for primary procedure)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073162800,"BRONCHOSCOPY, RIGID OR FLEXIBLE, INCLUDING FLUOROSCOPIC GUIDANCE, WHEN PERFORMED; WITH TRANSBRONCHIAL LUNG BIOPSY(S), SINGLE LOBE",753,,,31628,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2106588,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with transbronchial lung biopsy(s), single lobe",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1076448800,BILATERAL TRANSVERSUS ABDOMINIS PLANE (TAP) BLOCK BY INJECTION WITH IMAGING GUIDANCE,369,,,64488,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,46257403,"Transversus abdominis plane (TAP) block (abdominal plane block, rectus sheath block) bilateral; by injections (includes imaging guidance, when performed)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072155600,"EXCISION OF SUBFASCIAL TUMOR OF SOFT TISSUE OF ANTERIOR THORAX, LESS THAN 5 CENTIMETERS",235,,,21556,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2103357,"Excision, tumor, soft tissue of neck or anterior thorax, subfascial (eg, intramuscular); less than 5 cm",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072880500,TRANSMETATARSAL AMPUTATION OF FOOT,334,,,28805,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2105805,"Amputation, foot; transmetatarsal",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075222400,CYSTOURETHROSCOPY WITH RESECTION OF BLADDER TUMOR,257,,,52224,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2109773,"Cystourethroscopy, with fulguration (including cryosurgery or laser surgery) or treatment of MINOR (less than 0.5 cm) lesion(s) with or without biopsy",Procedure,MAPS_TO,,Sharon Nirenberg,1.62731E+12
surgical,1073351800,CORONARY ARTERY BYPASS USING 2 VENOUS GRAFTS,1220,,,33518,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2107223,"Coronary artery bypass, using venous graft(s) and arterial graft(s); 2 venous grafts (List separately in addition to code for primary procedure)",Procedure,MAPS_TO,,Sharon Nirenberg,1.62731E+12
surgical,1075982100,SURGICAL COMPLETION OF INCOMPLETE ABORTION,187,,,59821,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2110327,"Treatment of missed abortion, completed surgically; second trimester",Procedure,MAPS_TO,,Sharon Nirenberg,1.62731E+12
surgical,1074438500,DIAGNOSTIC ENDOSCOPIC EVALUATION OF SMALL INTESTINAL ABDOMINAL POUCH WITH COLLECTION OF SPECIMEN BY WASHING,651,,,44385,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2109105,"Endoscopic evaluation of small intestinal pouch (eg, Kock pouch, ileal reservoir [S or J]); diagnostic, including collection of specimen(s) by brushing or washing, when performed (separate procedure)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074418000,SURGICAL LAPAROSCOPY WITH FREEING OF INTESTINAL ADHESION,413,,,44180,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2109057,"Laparoscopy, surgical, enterolysis (freeing of intestinal adhesion) (separate procedure)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073154100,DIRECT OPERATIVE LARYNGOSCOPY WITH STRIPPING OF VOCAL EPIGLOTTIS USING OPERATING TELESCOPE,477,,,31541,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2106509,"Laryngoscopy, direct, operative, with excision of tumor and/or stripping of vocal cords or epiglottis; with operating microscope or telescope",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073351700,CORONARY ARTERY BYPASS USING VENOUS GRAFT,242,,,33517,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2107222,"Coronary artery bypass, using venous graft(s) and arterial graft(s); single vein graft (List separately in addition to code for primary procedure)",Procedure,MAPS_TO,,Sharon Nirenberg,1.62731E+12
surgical,1073154500,DIRECT OPERATIVE LARYNGOSCOPY WITH REMOVAL OF LESION OF VOCAL CORD AND RECONSTRUCTION WITH FLAP USING OPERATING TELESCOPE,305,,,31545,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2106510,"Laryngoscopy, direct, operative, with operating microscope or telescope, with submucosal removal of non-neoplastic lesion(s) of vocal cord; reconstruction with local tissue flap(s)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074462500,CLOSURE OF ENTEROSTOMY OF SMALL INTESTINE WITH RESECTION AND ANASTOMOSIS,360,,,44625,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2109122,"Closure of enterostomy, large or small intestine; with resection and anastomosis other than colorectal",Procedure,MAPS_TO,,Sharon Nirenberg,1.62731E+12
surgical,1074326400,ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WITH ENDOSCOPIC RETROGRADE REMOVAL OF CALCULUS FROM PANCREATIC DUCT,295,,,43264,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2108909,Endoscopic retrograde cholangiopancreatography (ERCP); with removal of calculi/debris from biliary/pancreatic duct(s),Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073046500,REPAIR OF NASAL VESTIBULAR STENOSIS,640,,,30465,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2106241,"Repair of nasal vestibular stenosis (eg, spreader grafting, lateral nasal wall reconstruction)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1076161900,SECONDARY REPAIR OF DURA FOR CEREBROSPINAL FLUID LEAK IN POSTERIOR CRANIAL FOSSA USING TEMPORALIS MUSCLE MYOCUTANEOUS FLAP,280,,,61619,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2110515,"Secondary repair of dura for cerebrospinal fluid leak, anterior, middle or posterior cranial fossa following surgery of the skull base; by local or regionalized vascularized pedicle flap or myocutaneous flap (including galea, temporalis, frontalis or occi",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073122500,MAXILLECTOMY WITHOUT ORBITAL EXTENTERATION,255,,,31225,0.79,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2106387,Maxillectomy; without orbital exenteration,Procedure,MAPS_TO,,Sharon Nirenberg,1.62731E+12
surgical,1073682500,CREATION OF ARTERIOVENOUS FISTULA USING AUTOGENOUS GRAFT,231,,,36825,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2108295,Creation of arteriovenous fistula by other than direct arteriovenous anastomosis (separate procedure); autogenous graft,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072781400,OPEN REDUCTION OF FRACTURE OF MEDIAL AND POSTERIOR MALLEOLI OF ANKLE WITH INTERNAL FIXATION,528,,,27814,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2105405,"Open treatment of bimalleolar ankle fracture (eg, lateral and medial malleoli, or lateral and posterior malleoli, or medial and posterior malleoli), includes internal fixation, when performed",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072468500,"OPEN TREATMENT OF ULNAR FRACTURE, PROXIMAL END (EG, OLECRANON OR CORONOID PROCESS(ES)), INCLUDES INTERNAL FIXATION, WHEN PERFORMED",212,,,24685,0.73,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2104033,"Open treatment of ulnar fracture, proximal end (eg, olecranon or coronoid process[es]), includes internal fixation, when performed",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1071404100,"TRANSFER OF ADJACENT TISSUE FOR REPAIR OF DEFECT OF NECK, 10.1 SQ CM TO 30.0 SQ CM",368,,,14041,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2102254,"Adjacent tissue transfer or rearrangement, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands and/or feet; defect 10.1 sq cm to 30.0 sq cm",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1071936600,RECONSTRUCTION OF BREAST,242,,,19366,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2102760,Breast reconstruction with other technique,Procedure,MAPS_TO,,Sharon Nirenberg,1.62731E+12
surgical,1075464000,"ORCHIOPEXY, INGUINAL OR SCROTAL APPROACH",477,,,54640,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2109981,"Orchiopexy, inguinal or scrotal approach",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075504000,UNILATERAL EXCISION OF HYDROCELE,413,,,55040,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2110001,Excision of hydrocele; unilateral,Procedure,MAPS_TO,,Sharon Nirenberg,1.62731E+12
surgical,1073128800,SURGICAL ENDOSCOPY OF NOSE AND SINUS WITH SPHENOIDOTOMY AND REMOVAL OF TISSUE FROM SPHENOID SINUS,752,,,31288,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2106422,"Nasal/sinus endoscopy, surgical, with sphenoidotomy; with removal of tissue from the sphenoid sinus",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1077442000,"UROGRAPHY, RETROGRADE, W/W/O KUB",229,,,74420,0.61,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62731E+12,2211553,"Urography, retrograde, with or without KUB",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075224000,"CYSTOURETHROSCOPY WITH RESECTION OF BLADDER TUMOR, GREATER THAN 5.0 CM",1209,,,52240,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2109776,"Cystourethroscopy, with fulguration (including cryosurgery or laser surgery) and/or resection of; LARGE bladder tumor(s)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075830100,REMOVAL OF INTRAUTERINE DEVICE,303,,,58301,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2110195,Removal of intrauterine device (IUD),Procedure,MAPS_TO,,Sharon Nirenberg,1.62732E+12
surgical,1073160000,TRACHEOSTOMY,1209,,,31600,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2106562,"Tracheostomy, planned (separate procedure)",Procedure,MAPS_TO,,Sharon Nirenberg,1.62732E+12
surgical,1074965300,SURGICAL LAPAROSCOPY WITH REPAIR OF STRANGULATED VENTRAL HERNIA USING MESH,186,,,49653,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2109519,"Laparoscopy, surgical, repair, ventral, umbilical, spigelian or epigastric hernia (includes mesh insertion, when performed); incarcerated or strangulated",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073723900,TRANSCATHETER PLACEMENT OF VENOUS STENTS WITH ANGIOPLASTY,359,,,37239,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,44816357,"Transcatheter placement of an intravascular stent(s), open or percutaneous, including radiological supervision and interpretation and including angioplasty within the same vessel, when performed; each additional vein (List separately in addition to code f",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1072024500,OPEN BIOPSY OF ISCHIUM,186,,,20245,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2102856,"Biopsy, bone, open; deep (eg, humeral shaft, ischium, femoral shaft)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073690200,"TRANSLUMINAL BALLOON ANGIOPLASTY,PERCUTANEOUS;AORTIC",525,,,36902,0.68,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2107798,"Transluminal balloon angioplasty, percutaneous; aortic",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1076160100,RESECTION OF VASCULAR LESION OF BASE OF ANTERIOR CRANIAL FOSSA,277,,,61601,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2110502,"Resection or excision of neoplastic, vascular or infectious lesion of base of anterior cranial fossa; intradural, including dural repair, with or without graft",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073266300,SURGICAL THORACOSCOPY WITH LUNG LOBECTOMY,303,,,32663,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2106830,"Thoracoscopy, surgical; with lobectomy (single lobe)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073125400,SURGICAL ENDOSCOPY OF NOSE AND SINUS WITH PARTIAL ETHMOIDECTOMY,254,,,31254,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2106406,"Nasal/sinus endoscopy, surgical with ethmoidectomy; partial (anterior)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1075227600,CYSTOURETHROSCOPY WITH DIRECT VISION INTERNAL URETHROTOMY,229,,,52276,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2109782,Cystourethroscopy with direct vision internal urethrotomy,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1071006000,SIMPLE INCISION AND DRAINAGE OF SUPPURATIVE HIDRADENITIS LESION,412,,,10060,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2101877,"Incision and drainage of abscess (eg, carbuncle, suppurative hidradenitis, cutaneous or subcutaneous abscess, cyst, furuncle, or paronychia); simple or single",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1076216500,INTRACRANIAL NEUROENDOSCOPY WITH EXCISION OF PITUITARY TUMOR BY TRANSNASAL APPROACH,295,,,62165,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2110590,"Neuroendoscopy, intracranial; with excision of pituitary tumor, transnasal or trans-sphenoidal approach",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1077700100,"FLUOROSCOPIC GUIDANCE FOR CENTRAL VENOUS ACCESS DEVICE PLACEMENT, REPLACEMENT, OR REMOVAL",241,,,77001,0.88,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2211797,"Fluoroscopic guidance for central venous access device placement, replacement (catheter only or complete), or removal (includes fluoroscopic guidance for vascular access and catheter manipulation, any necessary contrast injections through access site or c",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074420500,"SURGICAL LAPAROSCOPY WITH PARTIAL COLECTOMY, REMOVAL OF TERMINAL ILEUM, AND ILEOCOLOSTOMY",686,,,44205,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2109066,"Laparoscopy, surgical; colectomy, partial, with removal of terminal ileum with ileocolostomy",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074756300,SURGICAL LAPAROSCOPY WITH CHOLECYSTECTOMY AND CHOLANGIOGRAPHY,1205,,,47563,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2109364,"Laparoscopy, surgical; cholecystectomy with cholangiography",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074327000,FLEXIBLE ESOPHAGOGASTRODUODENOSCOPY WITH ABLATION OF TUMOR USING GUIDE WIRE,212,,,43270,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,44816419,"Esophagogastroduodenoscopy, flexible, transoral; with ablation of tumor(s), polyp(s), or other lesion(s) (includes pre- and post-dilation and guide wire passage, when performed)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073851000,OPEN BIOPSY OF DEEP CERVICAL LYMPH NODE,523,,,38510,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2108467,"Biopsy or excision of lymph node(s); open, deep cervical node(s)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074423800,LAPAROSCOPY PROCEDURE ON INTESTINE,200,,,44238,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2109076,"Unlisted laparoscopy procedure, intestine (except rectum)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073210000,THORACOTOMY WITH EXPLORATION,241,,,32100,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2106689,Thoracotomy; with exploration,Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1073722000,UNILATERAL PERCUTANEOUS ENDOVASCULAR REVASCULARIZATION OF ILIAC ARTERY WITH TRANSLUMINAL ANGIOPLASTY,477,,,37220,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,40756946,"Revascularization, endovascular, open or percutaneous, iliac artery, unilateral, initial vessel; with transluminal angioplasty",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1074365300,SURGICAL LAPAROSCOPY WITH GASTROSTOMY,211,,,43653,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,2108980,"Laparoscopy, surgical; gastrostomy, without construction of gastric tube (eg, Stamm procedure) (separate procedure)",Procedure,MAPS_TO,,<auto>,1.62731E+12
surgical,1079594000,IONM 1 ON 1 IN OR W/ATTENDANCE EACH 15 MINUTES,682,,,95940,1,APPROVED,EQUIVALENT,Sharon Nirenberg,1.62732E+12,43528024,"Continuous intraoperative neurophysiology monitoring in the operating room, one on one monitoring requiring personal attendance, each 15 minutes (List separately in addition to code for primary procedure)",Procedure,MAPS_TO,,<auto>,1.62731E+12
